id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.7,95,0,0,0,1611092419,933998,1611092419933,1611092420158,225,0
1,29.7,95,0,0,0,1611092435,968997,1611092435968,1611092436235,267,42
2,29.7,95,0,0,0,1611092452,3997,1611092452003,1611092452210,207,60
3,29.8,95,0,0,0,1611092468,38997,1611092468038,1611092468285,247,40
4,29.8,95,0,0,0,1611092484,73996,1611092484073,1611092484361,288,41
5,29.9,95,0,0,0,1611092500,109996,1611092500109,1611092500335,226,62
6,29.8,95,0,0,0,1611092516,143996,1611092516143,1611092516412,269,43
7,29.8,95,0,0,0,1611092532,178996,1611092532178,1611092532387,209,60
8,29.7,95,0,0,0,1611092548,214995,1611092548214,1611092548463,249,40
9,29.7,95,0,0,0,1611092564,248995,1611092564248,1611092564540,292,43
10,29.6,95,0,0,0,1611092580,283995,1611092580283,1611092580514,231,61
11,29.6,95,0,0,0,1611092596,318994,1611092596318,1611092596591,273,42
12,29.8,95,0,0,0,1611092612,353994,1611092612353,1611092612565,212,61
13,29.7,95,0,0,0,1611092628,389994,1611092628389,1611092628949,560,348
14,29.8,95,0,0,0,1611092644,423993,1611092644423,1611092644718,295,265
