id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.65,0,1611162174,638795,1611162174638,1611162174872,234,0
1,29.5,95,0,16.92,0,1611162190,684796,1611162190684,1611162190972,288,54
2,29.5,95,0,16.85,0,1611162206,729794,1611162206729,1611162207047,318,30
3,29.6,95,0,17.02,0,1611162222,774794,1611162222774,1611162223025,251,67
4,29.6,95,0,17.36,0,1611162238,820794,1611162238820,1611162239100,280,29
5,29.6,95,0,16.83,0,1611162254,865793,1611162254865,1611162255178,313,33
6,29.7,95,0,16.8,0,1611162270,910793,1611162270910,1611162271253,343,30
7,29.6,95,0,16.63,0,1611162286,954793,1611162286954,1611162287228,274,69
8,29.6,95,0,16.34,0,1611162303,793,1611162303000,1611162303304,304,30
9,29.6,95,0,15.51,0,1611162319,44792,1611162319044,1611162319273,229,75
10,29.7,95,0,16.43,0,1611162335,89792,1611162335089,1611162335354,265,36
11,29.6,95,0,13.06,0,1611162351,135792,1611162351135,1611162351432,297,32
12,29.6,95,0,13.82,0,1611162367,180791,1611162367180,1611162367507,327,30
13,29.7,95,0,17.17,0,1611162383,227791,1611162383227,1611162383482,255,72
14,29.7,95,0,16.83,0,1611162399,271791,1611162399271,1611162399558,287,32
