id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,0,0,1611091130,861808,1611091130861,1611091130936,75,0
1,30.1,95,0,0,0,1611091145,647804,1611091145647,1611091145802,155,80
2,30.2,95,0,0,0,1611091160,432803,1611091160432,1611091160546,114,41
3,30.2,94,0,0,0,1611091175,216803,1611091175216,1611091175393,177,63
4,30.2,94,0,0,0,1611091190,1803,1611091190001,1611091190140,139,38
5,30.2,94,0,0,0,1611091204,786802,1611091204786,1611091204884,98,41
6,30.2,94,0,0,0,1611091219,572802,1611091219572,1611091219733,161,63
7,30.3,95,0,0,0,1611091234,357802,1611091234357,1611091234479,122,39
8,30.2,95,0,0,0,1611091249,142802,1611091249142,1611091249224,82,40
9,30.2,95,0,0,0,1611091263,927801,1611091263927,1611091264071,144,62
10,30.3,95,0,0,0,1611091278,712801,1611091278712,1611091278817,105,39
11,30.2,95,0,0,0,1611091293,498806,1611091293498,1611091293665,167,62
12,30.2,95,0,0,0,1611091308,282800,1611091308282,1611091308411,129,38
13,30.2,95,0,0,0,1611091323,67800,1611091323067,1611091323156,89,40
14,30.3,95,0,0,0,1611091337,852800,1611091337852,1611091338003,151,62
