id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,94,0,0,0,1611090773,189510,1611090773189,1611090773376,187,0
1,30.1,94,0,0,0,1611090789,224510,1611090789224,1611090789349,125,62
2,30.1,94,0,0,0,1611090805,259509,1611090805259,1611090805426,167,42
3,30.1,94,0,0,0,1611090821,294509,1611090821294,1611090821400,106,61
4,30.1,95,0,0,0,1611090837,329509,1611090837329,1611090837477,148,42
5,30.1,94,0,0,0,1611090853,364509,1611090853364,1611090853544,180,32
6,30.2,94,0,0,0,1611090869,399508,1611090869399,1611090869529,130,50
7,30.1,95,0,0,0,1611090885,433508,1611090885433,1611090885604,171,41
8,30.1,94,0,0,0,1611090901,468507,1611090901468,1611090901579,111,60
9,30.3,94,0,0,0,1611090917,503506,1611090917503,1611090917654,151,40
10,30.1,94,0,0,0,1611090933,538506,1611090933538,1611090933630,92,59
11,30.1,94,0,0,0,1611090949,573506,1611090949573,1611090949706,133,41
12,30.1,94,0,0,0,1611090965,608505,1611090965608,1611090965783,175,42
13,30.1,94,0,0,0,1611090981,644505,1611090981644,1611090981756,112,63
14,30.2,94,0,0,0,1611090997,679505,1611090997679,1611090997831,152,40
