id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611091493,449501,1611091493449,1611091493658,209,0
1,30.2,95,0,0,0,1611091506,985496,1611091506985,1611091507168,183,26
2,30.2,95,0,0,0,1611091520,520496,1611091520520,1611091520684,164,19
3,30.3,95,0,0,0,1611091534,55496,1611091534055,1611091534303,248,84
4,30.2,95,0,0,0,1611091547,591496,1611091547591,1611091547820,229,19
5,30.2,95,0,0,0,1611091561,126495,1611091561126,1611091561337,211,18
6,30.3,95,0,0,0,1611091574,662495,1611091574662,1611091574853,191,20
7,30.2,94,0,0,0,1611091588,197495,1611091588197,1611091588373,176,15
8,30.2,95,0,0,0,1611091601,732495,1611091601732,1611091601887,155,21
9,30.2,95,0,0,0,1611091615,267494,1611091615267,1611091615506,239,84
10,30.3,95,0,0,0,1611091628,803494,1611091628803,1611091629023,220,19
11,30.3,95,0,0,0,1611091642,338494,1611091642338,1611091642539,201,19
12,30.3,94,0,0,0,1611091655,873493,1611091655873,1611091656055,182,19
13,30.2,95,0,0,0,1611091669,408493,1611091669408,1611091669572,164,18
14,30.2,95,0,0,0,1611091682,943493,1611091682943,1611091683191,248,84
