id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.1,95,0,12.89,0,1611154075,303370,1611154075303,1611154075571,268,0
1,28.2,95,0,12.87,0,1611154093,343365,1611154093343,1611154093552,209,59
2,28.2,95,0,14.26,0,1611154111,381365,1611154111381,1611154111680,299,90
3,28.3,95,0,13.94,0,1611154129,420364,1611154129420,1611154129700,280,19
4,28.3,95,0,13.36,0,1611154147,459364,1611154147459,1611154147639,180,100
5,28.3,95,0,13.33,0,1611154165,497364,1611154165497,1611154165742,245,65
6,28.3,95,0,14.19,0,1611154183,536363,1611154183536,1611154183766,230,15
7,28.3,95,0,13.68,0,1611154201,575363,1611154201575,1611154201750,175,55
8,28.3,95,0,12.48,0,1611154219,614363,1611154219614,1611154219811,197,22
9,28.3,95,0,12.48,0,1611154237,653362,1611154237653,1611154237936,283,86
10,28.3,95,0,12.48,0,1611154255,692362,1611154255692,1611154255957,265,18
11,28.3,95,0,12.48,0,1611154273,731362,1611154273731,1611154273979,248,17
12,28.3,95,0,13.04,0,1611154291,771361,1611154291771,1611154292001,230,18
13,28.3,95,0,12.94,0,1611154309,810361,1611154309810,1611154310024,214,16
14,28.4,95,0,12.77,0,1611154327,848361,1611154327848,1611154328056,208,6
