id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.1,95,0,0,0,1611177281,70064,1611177281070,1611177281231,161,0
1,29.1,95,0,0,0,1611177299,615064,1611177299615,1611177299763,148,13
2,29.1,95,0,0,0,1611177318,160063,1611177318160,1611177318299,139,9
3,29,95,0,0,0,1611177336,705063,1611177336705,1611177336832,127,12
4,29,95,0,0,0,1611177355,250063,1611177355250,1611177355366,116,11
5,29,95,0,0,0,1611177373,795062,1611177373795,1611177373902,107,9
6,29,95,0,0,0,1611177392,341062,1611177392341,1611177392430,89,18
7,29,95,0,0,0,1611177410,886062,1611177410886,1611177410968,82,7
8,29,95,0,0,0,1611177429,431061,1611177429431,1611177429605,174,92
9,29,95,0,0,0,1611177447,976061,1611177447976,1611177448136,160,14
10,29,95,0,0,0,1611177466,522060,1611177466522,1611177466673,151,9
11,29,95,0,0,0,1611177485,67060,1611177485067,1611177485209,142,9
12,29,95,0,0,0,1611177503,612060,1611177503612,1611177503670,58,84
13,29,95,0,0,0,1611177522,157059,1611177522157,1611177522274,117,59
14,29,95,0,0,0,1611177540,702059,1611177540702,1611177540811,109,8
