id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,94,0,0,0,1611087915,360812,1611087915360,1611087915520,160,0
1,29.6,94,0,0,0,1611087928,641812,1611087928641,1611087928728,87,73
2,29.5,94,0,0,0,1611087941,922811,1611087941922,1611087942042,120,33
3,29.5,94,0,0,0,1611087955,203811,1611087955203,1611087955353,150,30
4,29.5,95,0,0,0,1611087968,484811,1611087968484,1611087968663,179,29
5,29.4,95,0,0,0,1611087981,765811,1611087981765,1611087981874,109,70
6,29.4,95,0,0,0,1611087995,47810,1611087995047,1611087995113,66,43
7,29.4,95,0,0,0,1611088008,328810,1611088008328,1611088008497,169,103
8,29.2,95,0,0,0,1611088021,608810,1611088021608,1611088021707,99,70
9,29.4,95,0,0,0,1611088034,889810,1611088034889,1611088035018,129,30
10,29.4,95,0,0,0,1611088048,170809,1611088048170,1611088048330,160,31
11,29.3,95,0,0,0,1611088061,451809,1611088061451,1611088061540,89,71
12,29.3,95,0,0,0,1611088074,732809,1611088074732,1611088074853,121,32
13,29.3,95,0,0,0,1611088088,13808,1611088088013,1611088088163,150,29
14,29.4,95,0,0,0,1611088101,294808,1611088101294,1611088101475,181,31
