id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.4,95,0,12.45,0,1611154508,851858,1611154508851,1611154509095,244,0
1,28.4,95,0,12.43,0,1611154525,140858,1611154525140,1611154525370,230,14
2,28.5,95,0,14.33,0,1611154541,428857,1611154541428,1611154541651,223,7
3,28.4,95,0,14.24,0,1611154557,718857,1611154557718,1611154557934,216,7
4,28.4,95,0,14.09,0,1611154574,7857,1611154574007,1611154574214,207,9
5,28.5,95,0,13.63,0,1611154590,296856,1611154590296,1611154590495,199,8
6,28.5,95,0,14.07,0,1611154606,585856,1611154606585,1611154606778,193,6
7,28.4,95,0,14.46,0,1611154622,875856,1611154622875,1611154623057,182,11
8,28.4,95,0,13.94,0,1611154639,164856,1611154639164,1611154639340,176,6
9,28.6,95,0,12.82,0,1611154655,453855,1611154655453,1611154655621,168,8
10,28.4,95,0,12.89,0,1611154671,742855,1611154671742,1611154672417,675,507
11,28.4,95,0,13.92,0,1611154688,30855,1611154688030,1611154688284,254,421
12,28.4,95,0,13.75,0,1611154704,320857,1611154704320,1611154704570,250,4
13,28.4,95,0,13.97,0,1611154720,610854,1611154720610,1611154720849,239,11
14,28.4,95,0,13.75,0,1611154736,899854,1611154736899,1611154737131,232,7
