id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,13.284493,0,1611160679,760565,1611160679760,1611160680076,316,0
1,29.299999,95,0,14.285714,0,1611160692,550560,1611160692550,1611160692872,322,6
2,29.4,95,0,13.943834,0,1611160705,338560,1611160705338,1611160705672,334,12
3,29.4,95,0,13.162394,0,1611160718,125560,1611160718125,1611160718472,347,13
4,29.4,95,0,14.383394,0,1611160730,913560,1611160730913,1611160731170,257,90
5,29.4,95,0,13.601954,0,1611160743,702559,1611160743702,1611160743970,268,11
6,29.4,95,0,15.457875,0,1611160756,489559,1611160756489,1611160756771,282,14
7,29.5,95,0,13.992674,0,1611160769,276559,1611160769276,1611160769569,293,11
8,29.5,95,0,16.068377,0,1611160782,64559,1611160782064,1611160782369,305,12
9,29.5,95,0,14.041514,0,1611160794,853558,1611160794853,1611160795169,316,11
10,29.5,95,0,14.163614,0,1611160807,641558,1611160807641,1611160807993,352,36
11,29.5,95,0,22.295483,0,1611160820,427558,1611160820427,1611160820768,341,11
12,29.5,95,0,10.03663,0,1611160833,215558,1611160833215,1611160833466,251,90
13,29.5,95,0,16.898657,0,1611160846,4557,1611160846004,1611160846267,263,12
14,29.5,95,0,12.332112,0,1611160858,792557,1611160858792,1611160859064,272,9
