id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.4,95,0,12.45,0,1611154504,338862,1611154504338,1611154504597,259,0
1,28.4,95,0,12.43,0,1611154520,628858,1611154520628,1611154520864,236,23
2,28.5,95,0,14.33,0,1611154536,917858,1611154536917,1611154537150,233,3
3,28.4,95,0,14.24,0,1611154553,205857,1611154553205,1611154553428,223,10
4,28.4,95,0,14.09,0,1611154569,495857,1611154569495,1611154569708,213,10
5,28.5,95,0,13.63,0,1611154585,784857,1611154585784,1611154585986,202,11
6,28.5,95,0,14.07,0,1611154602,73856,1611154602073,1611154602272,199,3
7,28.4,95,0,14.46,0,1611154618,362856,1611154618362,1611154618553,191,8
8,28.4,95,0,13.94,0,1611154634,652856,1611154634652,1611154634834,182,9
9,28.6,95,0,12.82,0,1611154650,941855,1611154650941,1611154651115,174,8
10,28.4,95,0,12.89,0,1611154667,230855,1611154667230,1611154667399,169,5
11,28.4,95,0,13.92,0,1611154683,518855,1611154683518,1611154683782,264,95
12,28.4,95,0,13.75,0,1611154699,808854,1611154699808,1611154700063,255,9
13,28.4,95,0,13.97,0,1611154716,98854,1611154716098,1611154716344,246,9
14,28.4,95,0,13.75,0,1611154732,387854,1611154732387,1611154732626,239,7
