id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.5,95,0,12.89,0,1611155117,404385,1611155117404,1611155117545,141,0
1,28.6,95,0,12.82,0,1611155131,944385,1611155131944,1611155132001,57,84
2,28.5,95,0,12.89,0,1611155146,483385,1611155146483,1611155146625,142,85
3,28.6,95,0,13.43,0,1611155161,23384,1611155161023,1611155161167,144,2
4,28.6,95,0,12.87,0,1611155175,561383,1611155175561,1611155175698,137,7
5,28.6,95,0,12.97,0,1611155190,100383,1611155190100,1611155190248,148,11
6,28.6,95,0,13.16,0,1611155204,640382,1611155204640,1611155204787,147,1
7,28.6,95,0,13.02,0,1611155219,179382,1611155219179,1611155219329,150,3
8,28.5,95,0,13.19,0,1611155233,719382,1611155233719,1611155233869,150,0
9,28.4,95,0,13.38,0,1611155248,257382,1611155248257,1611155248409,152,2
10,28.6,95,0,12.89,0,1611155262,796381,1611155262796,1611155262950,154,2
11,28.5,95,0,12.89,0,1611155277,336381,1611155277336,1611155277488,152,2
12,28.6,95,0,13.46,0,1611155291,875381,1611155291875,1611155292031,156,4
13,28.6,95,0,12.92,0,1611155306,415380,1611155306415,1611155306575,160,4
14,28.7,95,0,13.68,0,1611155320,953385,1611155320953,1611155321119,166,6
