id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,15.65,0,1611161068,565884,1611161068565,1611161068779,214,0
1,29.6,95,0,15.68,0,1611161089,610884,1611161089610,1611161089873,263,49
2,29.5,95,0,14.95,0,1611161110,655883,1611161110655,1611161110866,211,52
3,29.5,95,0,13.68,0,1611161131,701883,1611161131701,1611161131960,259,48
4,29.4,95,0,14.07,0,1611161152,746883,1611161152746,1611161152952,206,53
5,29.5,95,0,14.46,0,1611161173,791882,1611161173791,1611161174045,254,48
6,29.4,95,0,15.51,0,1611161194,835882,1611161194835,1611161195037,202,52
7,29.5,95,0,15.73,0,1611161215,880881,1611161215880,1611161216132,252,50
8,29.5,95,0,15.75,0,1611161236,925881,1611161236925,1611161237124,199,53
9,29.5,95,0,15.68,0,1611161257,970881,1611161257970,1611161258216,246,47
10,29.5,95,0,16,0,1611161279,16880,1611161279016,1611161279209,193,53
11,29.5,95,0,15.9,0,1611161300,61880,1611161300061,1611161300302,241,48
12,29.5,95,0,15.65,0,1611161321,105879,1611161321105,1611161321294,189,52
13,29.5,95,0,15.38,0,1611161342,149879,1611161342149,1611161342389,240,51
14,29.5,95,0,15.24,0,1611161363,194878,1611161363194,1611161363381,187,53
