id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.6,95,0,0,0,1611175166,618826,1611175166618,1611175166893,275,0
1,28.6,95,0,0,0,1611175182,663826,1611175182663,1611175182763,100,175
2,28.6,95,0,0,0,1611175198,707826,1611175198707,1611175198840,133,33
3,28.6,95,0,0,0,1611175214,751825,1611175214751,1611175214815,64,69
4,28.6,95,0,0,0,1611175230,796825,1611175230796,1611175230891,95,31
5,28.6,95,0,0,0,1611175246,841825,1611175246841,1611175246967,126,31
6,28.6,95,0,0,0,1611175262,888824,1611175262888,1611175262942,54,72
7,28.6,95,0,0,0,1611175278,933824,1611175278933,1611175279037,104,50
8,28.6,95,0,0,0,1611175294,979824,1611175294979,1611175295097,118,14
9,28.7,95,0,0,0,1611175311,23823,1611175311023,1611175311174,151,33
10,28.7,95,0,0,0,1611175327,68823,1611175327068,1611175327179,111,40
11,28.6,95,0,0,0,1611175343,112823,1611175343112,1611175343224,112,1
12,28.6,95,0,0,0,1611175359,157822,1611175359157,1611175359300,143,31
13,28.6,95,0,0,0,1611175375,202822,1611175375202,1611175375234,32,111
14,28.6,95,0,0,0,1611175391,247822,1611175391247,1611175391349,102,70
