id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611090093,946672,1611090093946,1611090094264,318,0
1,30,95,0,0,0,1611090105,727672,1611090105727,1611090106041,314,4
2,30.1,94,0,0,0,1611090117,508671,1611090117508,1611090117816,308,6
3,30,94,0,0,0,1611090129,289671,1611090129289,1611090129900,611,303
4,30.1,94,0,0,0,1611090141,70671,1611090141070,1611090141306,236,375
5,30.1,94,0,0,0,1611090152,850671,1611090152850,1611090154988,2138,1902
6,30.1,94,0,0,0,1611090164,631670,1611090164631,1611090164854,223,1915
7,30.1,94,0,0,0,1611090176,410670,1611090176410,1611090176638,228,5
8,30.1,94,0,0,0,1611090188,190670,1611090188190,1611090188417,227,1
9,30.1,94,0,0,0,1611090199,969670,1611090199969,1611090200248,279,52
10,30.1,94,0,0,0,1611090211,750669,1611090211750,1611090212024,274,5
11,30.1,94,0,0,0,1611090223,531669,1611090223531,1611090223798,267,7
12,30.1,94,0,0,0,1611090235,312669,1611090235312,1611090235575,263,4
13,30.1,94,0,0,0,1611090247,93669,1611090247093,1611090247353,260,3
14,30.1,94,0,0,0,1611090258,874667,1611090258874,1611090259128,254,6
