id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,8.2051,0,1611164642,53339,1611164642053,1611164642202,149,0
1,29.6,95,0,8.3028,0,1611164663,96337,1611164663096,1611164663195,99,50
2,29.6,95,0,7.8877,0,1611164684,140337,1611164684140,1611164684289,149,50
4,29.6,95,0,8.9133,0,1611164726,228336,1611164726228,1611164726375,147,2
5,29.7,95,0,8.8889,0,1611164747,272335,1611164747272,1611164747368,96,51
6,29.6,95,0,8.6203,0,1611164768,316335,1611164768316,1611164768458,142,46
7,29.6,95,0,8.3028,0,1611164789,361335,1611164789361,1611164789452,91,51
8,29.6,95,0,8.5226,0,1611164810,404334,1611164810404,1611164810547,143,52
9,29.6,95,0,8.6447,0,1611164831,449334,1611164831449,1611164831539,90,53
10,29.6,95,0,8.4982,0,1611164852,493333,1611164852493,1611164852633,140,50
11,29.6,95,0,8.547,0,1611164873,538333,1611164873538,1611164873624,86,54
12,29.6,95,0,8.2051,0,1611164894,584333,1611164894584,1611164894719,135,49
13,29.6,95,0,9.011,0,1611164915,628332,1611164915628,1611164915708,80,55
14,29.6,95,0,9.1331,0,1611164936,673332,1611164936673,1611164936805,132,52
