id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.65,0,1611162172,630795,1611162172630,1611162172949,319,0
1,29.5,95,0,16.92,0,1611162188,676796,1611162188676,1611162188925,249,70
2,29.5,95,0,16.85,0,1611162204,721794,1611162204721,1611162205001,280,31
3,29.6,95,0,17.02,0,1611162220,766794,1611162220766,1611162221078,312,32
4,29.6,95,0,17.36,0,1611162236,812794,1611162236812,1611162237154,342,30
5,29.6,95,0,16.83,0,1611162252,857794,1611162252857,1611162253128,271,71
6,29.7,95,0,16.8,0,1611162268,902793,1611162268902,1611162269205,303,32
7,29.6,95,0,16.63,0,1611162284,947793,1611162284947,1611162285282,335,32
8,29.6,95,0,16.34,0,1611162300,992793,1611162300992,1611162301255,263,72
9,29.6,95,0,15.51,0,1611162317,36792,1611162317036,1611162317334,298,35
10,29.7,95,0,16.43,0,1611162333,82792,1611162333082,1611162333409,327,29
11,29.6,95,0,13.06,0,1611162349,127792,1611162349127,1611162349383,256,71
12,29.6,95,0,13.82,0,1611162365,172791,1611162365172,1611162365461,289,33
13,29.7,95,0,17.17,0,1611162381,218791,1611162381218,1611162381536,318,29
14,29.7,95,0,16.83,0,1611162397,263791,1611162397263,1611162397511,248,70
