id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.5,95,0,12.89,0,1611155118,910385,1611155118910,1611155119083,173,0
1,28.6,95,0,12.82,0,1611155133,450385,1611155133450,1611155133621,171,2
2,28.5,95,0,12.89,0,1611155147,990385,1611155147990,1611155148162,172,1
3,28.6,95,0,13.43,0,1611155162,528383,1611155162528,1611155162711,183,11
4,28.6,95,0,12.87,0,1611155177,67383,1611155177067,1611155177141,74,109
6,28.6,95,0,13.16,0,1611155206,146382,1611155206146,1611155206224,78,4
7,28.6,95,0,13.02,0,1611155220,686382,1611155220686,1611155220762,76,2
8,28.5,95,0,13.19,0,1611155235,224382,1611155235224,1611155235303,79,3
9,28.4,95,0,13.38,0,1611155249,763382,1611155249763,1611155249844,81,2
10,28.6,95,0,12.89,0,1611155264,303381,1611155264303,1611155264384,81,0
11,28.5,95,0,12.89,0,1611155278,842381,1611155278842,1611155278925,83,2
12,28.6,95,0,13.46,0,1611155293,382381,1611155293382,1611155293465,83,0
13,28.6,95,0,12.92,0,1611155307,920380,1611155307920,1611155308007,87,4
14,28.7,95,0,13.68,0,1611155322,459380,1611155322459,1611155322547,88,1
