id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.4,95,0,13.284493,0,1611160680,769561,1611160680769,1611160681097,328,0
1,29.299999,95,0,14.285714,0,1611160693,558560,1611160693558,1611160693896,338,10
2,29.4,95,0,13.943834,0,1611160706,345560,1611160706345,1611160706696,351,13
3,29.4,95,0,13.162394,0,1611160719,132560,1611160719132,1611160719393,261,90
4,29.4,95,0,14.383394,0,1611160731,921560,1611160731921,1611160732194,273,12
5,29.4,95,0,13.601954,0,1611160744,710559,1611160744710,1611160744942,232,41
6,29.4,95,0,15.457875,0,1611160757,496559,1611160757496,1611160757728,232,0
7,29.5,95,0,13.992674,0,1611160770,283559,1611160770283,1611160770593,310,78
8,29.5,95,0,16.068377,0,1611160783,72559,1611160783072,1611160783392,320,10
9,29.5,95,0,14.041514,0,1611160795,861561,1611160795861,1611160796188,327,7
10,29.5,95,0,14.163614,0,1611160808,647558,1611160808647,1611160808992,345,18
11,29.5,95,0,22.295483,0,1611160821,434558,1611160821434,1611160821691,257,88
12,29.5,95,0,10.03663,0,1611160834,223558,1611160834223,1611160834490,267,10
13,29.5,95,0,16.898657,0,1611160847,12557,1611160847012,1611160847239,227,40
14,29.5,95,0,12.332112,0,1611160859,799557,1611160859799,1611160860089,290,63
