id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611091886,425674,1611091886425,1611091886670,245,0
1,30.1,95,0,0,0,1611091898,710674,1611091898710,1611091899048,338,93
2,30.2,95,0,0,0,1611091910,996673,1611091910996,1611091911338,342,4
3,30.1,95,0,0,0,1611091923,280673,1611091923280,1611091923624,344,2
4,30.1,95,0,0,0,1611091935,565673,1611091935565,1611091935922,357,13
5,30.2,95,0,0,0,1611091947,850673,1611091947850,1611091948200,350,7
6,30.1,95,0,0,0,1611091960,133672,1611091960133,1611091960488,355,5
7,30.2,95,0,0,0,1611091972,417672,1611091972417,1611091972779,362,7
8,30.2,95,0,0,0,1611091984,701672,1611091984701,1611091984962,261,101
9,30.2,95,0,0,0,1611091996,985672,1611091996985,1611091997250,265,4
10,30.2,95,0,0,0,1611092009,269671,1611092009269,1611092009538,269,4
11,30.3,95,0,0,0,1611092021,553671,1611092021553,1611092021825,272,3
12,30.3,95,0,0,0,1611092034,89671,1611092034089,1611092034317,228,44
13,30.3,95,0,0,0,1611092046,121671,1611092046121,1611092046401,280,52
14,30.2,95,0,0,0,1611092058,406670,1611092058406,1611092058689,283,3
