id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.200001,95,0,11.477411,0,1611159657,657750,1611159657657,1611159657721,64,0
1,29.200001,95,0,11.892551,0,1611159673,946750,1611159673946,1611159673999,53,11
2,29.200001,95,0,14.065934,0,1611159690,235749,1611159690235,1611159690384,149,96
3,29.4,95,0,11.379731,0,1611159706,524749,1611159706524,1611159706665,141,8
4,29.200001,95,0,14.627595,0,1611159722,814749,1611159722814,1611159722945,131,10
5,29.299999,95,0,13.406593,0,1611159739,103749,1611159739103,1611159739230,127,4
6,29.4,95,0,15.164835,0,1611159755,392748,1611159755392,1611159755510,118,9
7,29.4,95,0,14.871795,0,1611159771,681748,1611159771681,1611159771792,111,7
8,29.4,95,0,14.896214,0,1611159787,970748,1611159787970,1611159788075,105,6
9,29.4,95,0,14.749695,0,1611159804,260747,1611159804260,1611159804354,94,11
10,29.4,95,0,14.578754,0,1611159820,548747,1611159820548,1611159820638,90,4
11,29.4,95,0,14.529915,0,1611159836,837747,1611159836837,1611159836914,77,13
12,29.4,95,0,15.018315,0,1611159853,123745,1611159853123,1611159853199,76,1
13,29.4,95,0,14.774115,0,1611159869,412745,1611159869412,1611159869480,68,8
14,29.4,95,0,14.969475,0,1611159885,699745,1611159885699,1611159885771,72,4
