id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.1,95,0,12.89,0,1611154079,312365,1611154079312,1611154079524,212,0
1,28.2,95,0,12.87,0,1611154097,350365,1611154097350,1611154097646,296,84
2,28.2,95,0,14.26,0,1611154115,389365,1611154115389,1611154115574,185,111
3,28.3,95,0,13.94,0,1611154133,428364,1611154133428,1611154133691,263,78
4,28.3,95,0,13.36,0,1611154151,466364,1611154151466,1611154151718,252,11
5,28.3,95,0,13.33,0,1611154169,505364,1611154169505,1611154169684,179,73
6,28.3,95,0,14.19,0,1611154187,544363,1611154187544,1611154187759,215,36
7,28.3,95,0,13.68,0,1611154205,583363,1611154205583,1611154205782,199,16
8,28.3,95,0,12.48,0,1611154223,622363,1611154223622,1611154224317,695,496
9,28.3,95,0,12.48,0,1611154241,661362,1611154241661,1611154241929,268,427
10,28.3,95,0,12.48,0,1611154259,700362,1611154259700,1611154259952,252,16
11,28.3,95,0,12.48,0,1611154277,739362,1611154277739,1611154277973,234,18
12,28.3,95,0,13.04,0,1611154295,779361,1611154295779,1611154295997,218,16
13,28.3,95,0,12.94,0,1611154313,817361,1611154313817,1611154314017,200,18
14,28.4,95,0,12.77,0,1611154331,856360,1611154331856,1611154332142,286,86
