id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,95,0,0,0,1611091133,870804,1611091133870,1611091134027,157,0
1,30.1,95,0,0,0,1611091148,655804,1611091148655,1611091148771,116,41
2,30.2,95,0,0,0,1611091163,439803,1611091163439,1611091163619,180,64
3,30.2,94,0,0,0,1611091178,224803,1611091178224,1611091178364,140,40
4,30.2,94,0,0,0,1611091193,9803,1611091193009,1611091193109,100,40
5,30.2,94,0,0,0,1611091207,795802,1611091207795,1611091207859,64,36
6,30.2,94,0,0,0,1611091222,580802,1611091222580,1611091222703,123,59
7,30.3,95,0,0,0,1611091237,365802,1611091237365,1611091237447,82,41
8,30.2,95,0,0,0,1611091252,150801,1611091252150,1611091252297,147,65
9,30.2,95,0,0,0,1611091266,935801,1611091266935,1611091267037,102,45
10,30.3,95,0,0,0,1611091281,720801,1611091281720,1611091281890,170,68
11,30.2,95,0,0,0,1611091296,505801,1611091296505,1611091296634,129,41
12,30.2,95,0,0,0,1611091311,290800,1611091311290,1611091311381,91,38
13,30.2,95,0,0,0,1611091326,75800,1611091326075,1611091326230,155,64
14,30.3,95,0,0,0,1611091340,860800,1611091340860,1611091340974,114,41
