id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,16.7521,0,1611157866,651270,1611157866651,1611157866860,209,0
1,28.7,95,0,16.7521,0,1611157882,941269,1611157882941,1611157883142,201,8
2,28.7,95,0,12.4786,0,1611157899,230268,1611157899230,1611157899424,194,7
3,28.8,95,0,14.7009,0,1611157915,519268,1611157915519,1611157915703,184,10
4,28.8,95,0,14.6032,0,1611157931,808268,1611157931808,1611157931985,177,7
5,28.8,95,0,14.4811,0,1611157948,96268,1611157948096,1611157948268,172,5
6,28.9,95,0,14.5299,0,1611157964,384267,1611157964384,1611157964549,165,7
7,28.9,95,0,14.5788,0,1611157980,673267,1611157980673,1611157980831,158,7
8,28.9,95,0,14.8718,0,1611157996,962267,1611157996962,1611157997113,151,7
9,28.9,95,0,14.5299,0,1611158013,251266,1611158013251,1611158013495,244,93
10,29,95,0,14.3101,0,1611158029,541266,1611158029541,1611158029776,235,9
11,28.9,95,0,13.9927,0,1611158045,830266,1611158045830,1611158046364,534,299
12,28.9,95,0,13.895,0,1611158062,119265,1611158062119,1611158062340,221,313
13,29,95,0,13.8217,0,1611158078,408265,1611158078408,1611158078622,214,7
14,28.9,95,0,13.7241,0,1611158094,697265,1611158094697,1611158094903,206,8
