id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,8.89,0,1611164255,552587,1611164255552,1611164255746,194,0
1,29.6,95,0,8.62,0,1611164269,95587,1611164269095,1611164269200,105,89
2,29.6,95,0,8.69,0,1611164282,638587,1611164282638,1611164282781,143,38
3,29.6,95,0,8.99,0,1611164296,181586,1611164296181,1611164296401,220,77
4,29.6,95,0,8.84,0,1611164309,725586,1611164309725,1611164309917,192,28
5,29.6,95,0,7.03,0,1611164323,267586,1611164323267,1611164323370,103,89
6,29.6,95,0,8.64,0,1611164336,811586,1611164336811,1611164336947,136,33
7,29.7,95,0,7.28,0,1611164350,353585,1611164350353,1611164350569,216,80
8,29.6,95,0,8.96,0,1611164363,897585,1611164363897,1611164364087,190,26
9,29.6,95,0,8.84,0,1611164377,440585,1611164377440,1611164377540,100,90
10,29.6,95,0,8.77,0,1611164390,984584,1611164390984,1611164391120,136,36
11,29.6,95,0,8.62,0,1611164404,526584,1611164404526,1611164404745,219,83
12,29.6,95,0,8.52,0,1611164418,70584,1611164418070,1611164418256,186,33
13,29.6,95,0,8.25,0,1611164431,614584,1611164431614,1611164431712,98,88
14,29.6,95,0,7.84,0,1611164445,157583,1611164445157,1611164445289,132,34
