id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.9,95,0,0,0,1611093504,466641,1611093504466,1611093504677,211,0
1,29.9,95,0,0,0,1611093516,751637,1611093516751,1611093516955,204,7
2,29.8,95,0,0,0,1611093529,35636,1611093529035,1611093529243,208,4
3,29.9,95,0,0,0,1611093541,319635,1611093541319,1611093541530,211,3
4,29.8,95,0,0,0,1611093553,604636,1611093553604,1611093553819,215,4
5,29.9,95,0,0,0,1611093565,889636,1611093565889,1611093566030,141,74
6,29.8,95,0,0,0,1611093578,173634,1611093578173,1611093578394,221,80
7,29.7,95,0,0,0,1611093590,458634,1611093590458,1611093590681,223,2
8,29.7,95,0,0,0,1611093602,743634,1611093602743,1611093602970,227,4
9,29.7,95,0,0,0,1611093615,29634,1611093615029,1611093615257,228,1
10,29.8,95,0,0,0,1611093627,314633,1611093627314,1611093627545,231,3
11,29.8,95,0,0,0,1611093639,597633,1611093639597,1611093639834,237,6
12,29.7,95,0,0,0,1611093651,882636,1611093651882,1611093652121,239,2
13,29.8,95,0,0,0,1611093664,165633,1611093664165,1611093664409,244,5
14,29.8,95,0,0,0,1611093676,448632,1611093676448,1611093676703,255,11
