id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.700001,95,0,0,0,1611176396,761095,1611176396761,1611176396971,210,0
1,28.700001,95,0,0,0,1611176417,806095,1611176417806,1611176418004,198,12
2,28.9,95,0,0,0,1611176438,851095,1611176438851,1611176438996,145,53
3,28.9,95,0,0,0,1611176459,895094,1611176459895,1611176460089,194,49
4,28.9,95,0,0,0,1611176480,940094,1611176480940,1611176481082,142,52
5,29,95,0,0,0,1611176501,986093,1611176501986,1611176502176,190,48
6,28.9,95,0,0,0,1611176523,30093,1611176523030,1611176523170,140,50
7,29,95,0,0,0,1611176544,75093,1611176544075,1611176544261,186,46
8,29,95,0,0,0,1611176565,120092,1611176565120,1611176565253,133,53
9,29,95,0,0,0,1611176586,165092,1611176586165,1611176586348,183,50
10,28.9,95,0,0,0,1611176607,210090,1611176607210,1611176607340,130,53
11,29,95,0,0,0,1611176628,256090,1611176628256,1611176628434,178,48
12,29,95,0,0,0,1611176649,301089,1611176649301,1611176649425,124,54
13,29,95,0,0,0,1611176670,346089,1611176670346,1611176670519,173,49
14,29,95,0,0,0,1611176691,390089,1611176691390,1611176691508,118,55
