id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611091494,956497,1611091494956,1611091495188,232,0
1,30.2,95,0,0,0,1611091508,491496,1611091508491,1611091508704,213,19
2,30.2,95,0,0,0,1611091522,26496,1611091522026,1611091522220,194,19
3,30.3,95,0,0,0,1611091535,562496,1611091535562,1611091535735,173,21
4,30.2,95,0,0,0,1611091549,97496,1611091549097,1611091549252,155,18
5,30.2,95,0,0,0,1611091562,632495,1611091562632,1611091562872,240,85
6,30.3,95,0,0,0,1611091576,168495,1611091576168,1611091576389,221,19
7,30.2,94,0,0,0,1611091589,703495,1611091589703,1611091589905,202,19
8,30.2,95,0,0,0,1611091603,238495,1611091603238,1611091603421,183,19
9,30.2,95,0,0,0,1611091616,774494,1611091616774,1611091616939,165,18
10,30.3,95,0,0,0,1611091630,309494,1611091630309,1611091630558,249,84
11,30.3,95,0,0,0,1611091643,844494,1611091643844,1611091644075,231,18
12,30.3,94,0,0,0,1611091657,379493,1611091657379,1611091657593,214,17
13,30.2,95,0,0,0,1611091670,914493,1611091670914,1611091671104,190,24
14,30.2,95,0,0,0,1611091684,449493,1611091684449,1611091684626,177,13
