id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.5,95,0,12.89,0,1611155116,399389,1611155116399,1611155116528,129,0
1,28.6,95,0,12.82,0,1611155130,940385,1611155130940,1611155131061,121,8
2,28.5,95,0,12.89,0,1611155145,479385,1611155145479,1611155145602,123,2
3,28.6,95,0,13.43,0,1611155160,19383,1611155160019,1611155160142,123,0
4,28.6,95,0,12.87,0,1611155174,557383,1611155174557,1611155174683,126,3
5,28.6,95,0,12.97,0,1611155189,96383,1611155189096,1611155189224,128,2
6,28.6,95,0,13.16,0,1611155203,636382,1611155203636,1611155203695,59,69
7,28.6,95,0,13.02,0,1611155218,175382,1611155218175,1611155218304,129,70
8,28.5,95,0,13.19,0,1611155232,715382,1611155232715,1611155232772,57,72
9,28.4,95,0,13.38,0,1611155247,253382,1611155247253,1611155247386,133,76
10,28.6,95,0,12.89,0,1611155261,792381,1611155261792,1611155261849,57,76
11,28.5,95,0,12.89,0,1611155276,332381,1611155276332,1611155276463,131,74
12,28.6,95,0,13.46,0,1611155290,871381,1611155290871,1611155290924,53,78
13,28.6,95,0,12.92,0,1611155305,411380,1611155305411,1611155305549,138,85
14,28.7,95,0,13.68,0,1611155319,949380,1611155319949,1611155320089,140,2
