id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.1,95,0,0,0,1611090093,441674,1611090093441,1611090093760,319,0
1,30,95,0,0,0,1611090105,223672,1611090105223,1611090105529,306,13
2,30.1,94,0,0,0,1611090117,4671,1611090117004,1611090117304,300,6
3,30,94,0,0,0,1611090128,785671,1611090128785,1611090129085,300,0
4,30.1,94,0,0,0,1611090140,566671,1611090140566,1611090140857,291,9
5,30.1,94,0,0,0,1611090152,346671,1611090152346,1611090152632,286,5
6,30.1,94,0,0,0,1611090164,126670,1611090164126,1611090164408,282,4
7,30.1,94,0,0,0,1611090175,907670,1611090175907,1611090176184,277,5
8,30.1,94,0,0,0,1611090187,686670,1611090187686,1611090187960,274,3
9,30.1,94,0,0,0,1611090199,466670,1611090199466,1611090199736,270,4
10,30.1,94,0,0,0,1611090211,246669,1611090211246,1611090211511,265,5
11,30.1,94,0,0,0,1611090223,27669,1611090223027,1611090223287,260,5
12,30.1,94,0,0,0,1611090234,808669,1611090234808,1611090235063,255,5
13,30.1,94,0,0,0,1611090246,589669,1611090246589,1611090246839,250,5
14,30.1,94,0,0,0,1611090258,370667,1611090258370,1611090258616,246,4
