id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.75,0,1611161556,904352,1611161556904,1611161557018,114,0
1,29.6,95,0,17.88,0,1611161575,449352,1611161575449,1611161575552,103,11
2,29.5,95,0,15.68,0,1611161593,994352,1611161593994,1611161594086,92,11
3,29.5,95,0,16.21,0,1611161612,539351,1611161612539,1611161612624,85,7
4,29.5,95,0,15.14,0,1611161631,85351,1611161631085,1611161631156,71,14
5,29.5,95,0,16.73,0,1611161649,631351,1611161649631,1611161649690,59,12
6,29.5,95,0,16.63,0,1611161668,176350,1611161668176,1611161668223,47,12
7,29.5,95,0,17.09,0,1611161686,721350,1611161686721,1611161686860,139,92
8,29.5,95,0,17.07,0,1611161705,267349,1611161705267,1611161705403,136,3
9,29.5,95,0,17.14,0,1611161723,812349,1611161723812,1611161723937,125,11
10,29.6,95,0,17.22,0,1611161742,357349,1611161742357,1611161742463,106,19
11,29.5,95,0,16.87,0,1611161760,903348,1611161760903,1611161760998,95,11
12,29.5,95,0,17.02,0,1611161779,448348,1611161779448,1611161779527,79,16
13,29.5,95,0,17.26,0,1611161797,993348,1611161797993,1611161798066,73,6
14,29.5,95,0,17.44,0,1611161816,538347,1611161816538,1611161816597,59,14
