id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,94,0,0,0,1611090774,191510,1611090774191,1611090774297,106,0
1,30.1,94,0,0,0,1611090790,226510,1611090790226,1611090790374,148,42
2,30.1,94,0,0,0,1611090806,261509,1611090806261,1611090806452,191,43
3,30.1,94,0,0,0,1611090822,296509,1611090822296,1611090822424,128,63
4,30.1,95,0,0,0,1611090838,331509,1611090838331,1611090838501,170,42
5,30.1,94,0,0,0,1611090854,366509,1611090854366,1611090854475,109,61
6,30.2,94,0,0,0,1611090870,401507,1611090870401,1611090870475,74,35
7,30.1,95,0,0,0,1611090886,435507,1611090886435,1611090886526,91,17
8,30.1,94,0,0,0,1611090902,470508,1611090902470,1611090902603,133,42
9,30.3,94,0,0,0,1611090918,505510,1611090918505,1611090918679,174,41
10,30.1,94,0,0,0,1611090934,540506,1611090934540,1611090934655,115,59
11,30.1,94,0,0,0,1611090950,575506,1611090950575,1611090950730,155,40
12,30.1,94,0,0,0,1611090966,610505,1611090966610,1611090966705,95,60
13,30.1,94,0,0,0,1611090982,646505,1611090982646,1611090982782,136,41
14,30.2,94,0,0,0,1611090998,681511,1611090998681,1611090998857,176,40
