id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.6,95,0,8.89,0,1611164257,63587,1611164257063,1611164257282,219,0
1,29.6,95,0,8.62,0,1611164270,605587,1611164270605,1611164270711,106,113
2,29.6,95,0,8.69,0,1611164284,150587,1611164284150,1611164284252,102,4
3,29.6,95,0,8.99,0,1611164297,692586,1611164297692,1611164297834,142,40
4,29.6,95,0,8.84,0,1611164311,235586,1611164311235,1611164311454,219,77
5,29.6,95,0,7.03,0,1611164324,778586,1611164324778,1611164324970,192,27
6,29.6,95,0,8.64,0,1611164338,322586,1611164338322,1611164338423,101,91
7,29.7,95,0,7.28,0,1611164351,864585,1611164351864,1611164352004,140,39
8,29.6,95,0,8.96,0,1611164365,408585,1611164365408,1611164365623,215,75
9,29.6,95,0,8.84,0,1611164378,951585,1611164378951,1611164379139,188,27
10,29.6,95,0,8.77,0,1611164392,495584,1611164392495,1611164392594,99,89
11,29.6,95,0,8.62,0,1611164406,37584,1611164406037,1611164406172,135,36
12,29.6,95,0,8.52,0,1611164419,582584,1611164419582,1611164419793,211,76
13,29.6,95,0,8.25,0,1611164433,124584,1611164433124,1611164433315,191,20
14,29.6,95,0,7.84,0,1611164446,670583,1611164446670,1611164446767,97,94
