id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,30.2,94,0,0,0,1611090775,193510,1611090775193,1611090775321,128,0
1,30.1,94,0,0,0,1611090791,228510,1611090791228,1611090791399,171,43
2,30.1,94,0,0,0,1611090807,263509,1611090807263,1611090807374,111,60
3,30.1,94,0,0,0,1611090823,298509,1611090823298,1611090823448,150,39
4,30.1,95,0,0,0,1611090839,333509,1611090839333,1611090839525,192,42
5,30.1,94,0,0,0,1611090855,368507,1611090855368,1611090855499,131,61
6,30.2,94,0,0,0,1611090871,402507,1611090871402,1611090871575,173,42
7,30.1,95,0,0,0,1611090887,437507,1611090887437,1611090887547,110,63
8,30.1,94,0,0,0,1611090903,472507,1611090903472,1611090903627,155,45
9,30.3,94,0,0,0,1611090919,507506,1611090919507,1611090919603,96,59
10,30.1,94,0,0,0,1611090935,542506,1611090935542,1611090935678,136,40
11,30.1,94,0,0,0,1611090951,577506,1611090951577,1611090951754,177,41
12,30.1,94,0,0,0,1611090967,612505,1611090967612,1611090967728,116,61
13,30.1,94,0,0,0,1611090983,648505,1611090983648,1611090983805,157,41
14,30.2,94,0,0,0,1611090999,683505,1611090999683,1611090999779,96,61
