id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.1,95,0,0,0,1611178392,198071,1611178392198,1611178392255,57,0
1,29.1,95,0,0,0,1611178405,743071,1611178405743,1611178405878,135,78
2,29.1,95,0,0,0,1611178419,283071,1611178419283,1611178419395,112,23
3,29.1,95,0,0,0,1611178432,827070,1611178432827,1611178432859,32,80
4,29.1,95,0,0,0,1611178446,368070,1611178446368,1611178446429,61,29
5,29.1,95,0,0,0,1611178459,913070,1611178459913,1611178460044,131,70
6,29.1,95,0,0,0,1611178473,455070,1611178473455,1611178473564,109,22
7,29.1,95,0,0,0,1611178487,492530,1611178487000,1611178487037,212,103
8,29.1,95,0,0,0,1611178500,541069,1611178500541,1611178500598,57,155
9,29.1,95,0,0,0,1611178514,86069,1611178514086,1611178514216,130,73
10,29.1,95,0,0,0,1611178527,629068,1611178527629,1611178527733,104,26
11,29.1,95,0,0,0,1611178541,174068,1611178541174,1611178541250,76,28
12,29.1,95,0,0,0,1611178554,714068,1611178554714,1611178554766,52,24
13,29.1,95,0,0,0,1611178568,259068,1611178568259,1611178568387,128,76
14,29.1,95,0,0,0,1611178581,800067,1611178581800,1611178581902,102,26
