id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,16.75,0,1611161559,912352,1611161559912,1611161559989,77,0
1,29.6,95,0,17.88,0,1611161578,457352,1611161578457,1611161578524,67,10
2,29.5,95,0,15.68,0,1611161597,2352,1611161597002,1611161597038,36,31
3,29.5,95,0,16.21,0,1611161615,547351,1611161615547,1611161615694,147,111
4,29.5,95,0,15.14,0,1611161634,93351,1611161634093,1611161634126,33,114
5,29.5,95,0,16.73,0,1611161652,639350,1611161652639,1611161652762,123,90
6,29.5,95,0,16.63,0,1611161671,184350,1611161671184,1611161671216,32,91
7,29.5,95,0,17.09,0,1611161689,730350,1611161689730,1611161690035,305,273
8,29.5,95,0,17.07,0,1611161708,275349,1611161708275,1611161708335,60,245
9,29.5,95,0,17.14,0,1611161726,820349,1611161726820,1611161726899,79,19
10,29.6,95,0,17.22,0,1611161745,366349,1611161745366,1611161745432,66,13
11,29.5,95,0,16.87,0,1611161763,911348,1611161763911,1611161763963,52,14
12,29.5,95,0,17.02,0,1611161782,456348,1611161782456,1611161782501,45,7
13,29.5,95,0,17.26,0,1611161801,1348,1611161801001,1611161801142,141,96
14,29.5,95,0,17.44,0,1611161819,547347,1611161819547,1611161819672,125,16
