id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.7,95,0,16.7521,0,1611157863,643276,1611157863643,1611157863891,248,0
1,28.7,95,0,16.7521,0,1611157879,932276,1611157879932,1611157880172,240,8
2,28.7,95,0,12.4786,0,1611157896,222276,1611157896222,1611157896452,230,10
3,28.8,95,0,14.7009,0,1611157912,511274,1611157912511,1611157912735,224,6
4,28.8,95,0,14.6032,0,1611157928,800275,1611157928800,1611157929013,213,11
5,28.8,95,0,14.4811,0,1611157945,89275,1611157945089,1611157945298,209,4
6,28.9,95,0,14.5299,0,1611157961,376273,1611157961376,1611157961578,202,7
7,28.9,95,0,14.5788,0,1611157977,665273,1611157977665,1611157977861,196,6
8,28.9,95,0,14.8718,0,1611157993,954273,1611157993954,1611157994142,188,8
9,28.9,95,0,14.5299,0,1611158010,243272,1611158010243,1611158010423,180,8
10,29,95,0,14.3101,0,1611158026,532272,1611158026532,1611158026706,174,6
11,28.9,95,0,13.9927,0,1611158042,821272,1611158042821,1611158042985,164,10
12,28.9,95,0,13.895,0,1611158059,111271,1611158059111,1611158059267,156,8
13,29,95,0,13.8217,0,1611158075,400271,1611158075400,1611158075550,150,6
14,28.9,95,0,13.7241,0,1611158091,689271,1611158091689,1611158091932,243,93
