id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,28.5,95,0,12.89,0,1611155118,408385,1611155118408,1611155118567,159,0
1,28.6,95,0,12.82,0,1611155132,948385,1611155132948,1611155133008,60,99
2,28.5,95,0,12.89,0,1611155147,487385,1611155147487,1611155147549,62,2
3,28.6,95,0,13.43,0,1611155162,27383,1611155162027,1611155162189,162,100
4,28.6,95,0,12.87,0,1611155176,565388,1611155176565,1611155176624,59,103
5,28.6,95,0,12.97,0,1611155191,104383,1611155191104,1611155191164,60,1
6,28.6,95,0,13.16,0,1611155205,644382,1611155205644,1611155205811,167,107
7,28.6,95,0,13.02,0,1611155220,184382,1611155220184,1611155220353,169,2
8,28.5,95,0,13.19,0,1611155234,722382,1611155234722,1611155234896,174,5
9,28.4,95,0,13.38,0,1611155249,261383,1611155249261,1611155249434,173,1
10,28.6,95,0,12.89,0,1611155263,801381,1611155263801,1611155263874,73,100
11,28.5,95,0,12.89,0,1611155278,340381,1611155278340,1611155278416,76,3
12,28.6,95,0,13.46,0,1611155292,880381,1611155292880,1611155292955,75,1
13,28.6,95,0,12.92,0,1611155307,418380,1611155307418,1611155307494,76,1
14,28.7,95,0,13.68,0,1611155321,957380,1611155321957,1611155322035,78,2
