id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.700001,95,0,0,0,1611094698,866195,1611094698866,1611094699056,190,0
1,29.700001,95,0,0,0,1611094713,652190,1611094713652,1611094713796,144,46
2,29.700001,95,0,0,0,1611094728,437190,1611094728437,1611094728643,206,62
3,29.799999,95,0,0,0,1611094743,222191,1611094743222,1611094743390,168,38
4,29.700001,95,0,0,0,1611094758,7189,1611094758007,1611094758134,127,41
5,29.700001,95,0,0,0,1611094772,792189,1611094772792,1611094772982,190,63
6,29.799999,95,0,0,0,1611094787,578189,1611094787578,1611094787727,149,41
7,29.799999,95,0,0,0,1611094802,362188,1611094802362,1611094802473,111,38
8,29.9,95,0,0,0,1611094817,148188,1611094817148,1611094817320,172,61
9,29.799999,94,0,0,0,1611094831,933188,1611094831933,1611094832066,133,39
10,29.799999,95,0,0,0,1611094846,718187,1611094846718,1611094846818,100,33
11,29.700001,95,0,0,0,1611094861,503187,1611094861503,1611094861660,157,57
12,29.700001,95,0,0,0,1611094876,288187,1611094876288,1611094876405,117,40
13,29.700001,95,0,0,0,1611094891,73194,1611094891073,1611094891151,78,39
14,29.700001,95,0,0,0,1611094905,856186,1611094905856,1611094905998,142,64
