id,t,u,uS,l,c,envio_s,envio_us,envio,chegada,delay_ms,jitter_ms
0,29.5,95,0,0,0,1611086551,556588,1611086551556,1611086551913,357,0
1,29.5,95,0,0,0,1611086564,837588,1611086564837,1611086565287,450,93
2,29.5,95,0,0,0,1611086578,118586,1611086578118,1611086578494,376,74
3,29.5,95,0,0,0,1611086591,399586,1611086591399,1611086591806,407,31
4,29.5,95,0,0,0,1611086604,680586,1611086604680,1611086605119,439,32
5,29.5,95,0,0,0,1611086617,961586,1611086617961,1611086618430,469,30
6,29.5,95,0,0,0,1611086631,242585,1611086631242,1611086631639,397,72
7,29.5,95,0,0,0,1611086644,524585,1611086644524,1611086644951,427,30
8,29.5,95,0,0,0,1611086657,805585,1611086657805,1611086658264,459,32
9,29.6,95,0,0,0,1611086671,85585,1611086671085,1611086671473,388,71
10,29.6,94,0,0,0,1611086684,366584,1611086684366,1611086684720,354,34
11,29.6,94,0,0,0,1611086697,647584,1611086697647,1611086698096,449,95
12,29.6,94,0,0,0,1611086710,928584,1611086710928,1611086711281,353,96
13,29.7,94,0,0,0,1611086724,209583,1611086724209,1611086724618,409,56
14,29.6,94,0,0,0,1611086737,490583,1611086737490,1611086737928,438,29
