s,us,chegada,envio,delay_ms,jitter_ms
1617823691,527000,1617823691530,1617823691527,3,0
1617823691,568000,1617823691570,1617823691568,2,1
1617823691,608000,1617823691611,1617823691608,3,1
1617823691,649000,1617823691651,1617823691649,2,1
1617823691,689000,1617823691692,1617823691689,3,1
1617823691,73000,1617823691733,1617823691730,3,0
1617823691,771000,1617823691774,1617823691771,3,0
1617823691,812000,1617823691814,1617823691812,2,1
1617823691,852000,1617823691855,1617823691852,3,1
1617823691,893000,1617823691895,1617823691893,2,1
1617823691,933000,1617823691935,1617823691933,2,0
1617823691,974000,1617823691977,1617823691974,3,1
1617823692,015000,1617823692017,1617823692015,2,1
1617823692,055000,1617823692058,1617823692055,3,1
1617823692,096000,1617823692098,1617823692096,2,1
1617823692,136000,1617823692139,1617823692136,3,1
1617823692,177000,1617823692179,1617823692177,2,1
1617823692,218000,1617823692223,1617823692218,5,3
1617823692,258000,1617823692265,1617823692258,7,2
1617823692,299000,1617823692309,1617823692299,10,3
1617823692,339000,1617823692354,1617823692339,15,5
1617823692,38000,1617823692397,1617823692380,17,2
1617823692,42000,1617823692423,1617823692420,3,14
1617823692,461000,1617823692466,1617823692461,5,2
1617823692,501000,1617823692509,1617823692501,8,3
1617823692,542000,1617823692553,1617823692542,11,3
1617823692,582000,1617823692597,1617823692582,15,4
1617823692,623000,1617823692641,1617823692623,18,3
1617823692,664000,1617823692685,1617823692664,21,3
1617823692,704000,1617823692729,1617823692704,25,4
1617823692,744000,1617823692773,1617823692744,29,4
1617823692,785000,1617823692817,1617823692785,32,3
1617823692,826000,1617823692860,1617823692826,34,2
1617823692,866000,1617823692905,1617823692866,39,5
1617823692,906000,1617823692949,1617823692906,43,4
1617823692,947000,1617823692996,1617823692947,49,6
1617823692,987000,1617823692997,1617823692987,10,39
1617823693,028000,1617823693037,1617823693028,9,1
1617823693,07000,1617823693072,1617823693070,2,7
1617823693,111000,1617823693114,1617823693111,3,1
1617823693,151000,1617823693154,1617823693151,3,0
1617823693,192000,1617823693201,1617823693192,9,6
1617823693,233000,1617823693245,1617823693233,12,3
1617823693,273000,1617823693289,1617823693273,16,4
1617823693,314000,1617823693333,1617823693314,19,3
1617823693,354000,1617823693378,1617823693354,24,5
1617823693,395000,1617823693421,1617823693395,26,2
1617823693,435000,1617823693465,1617823693435,30,4
1617823693,476000,1617823693509,1617823693476,33,3
1617823693,516000,1617823693553,1617823693516,37,4
1617823693,557000,1617823693597,1617823693557,40,3
1617823693,597000,1617823693642,1617823693597,45,5
1617823693,638000,1617823693643,1617823693638,5,40
1617823693,678000,1617823693685,1617823693678,7,2
1617823693,719000,1617823693721,1617823693719,2,5
1617823693,76000,1617823693767,1617823693760,7,5
1617823693,8000,1617823693802,1617823693800,2,5
1617823693,841000,1617823693843,1617823693841,2,0
1617823693,881000,1617823693884,1617823693881,3,1
1617823693,922000,1617823693929,1617823693922,7,4
1617823693,962000,1617823693973,1617823693962,11,4
1617823694,003000,1617823694017,1617823694003,14,3
1617823694,043000,1617823694061,1617823694043,18,4
1617823694,083000,1617823694105,1617823694083,22,4
1617823694,124000,1617823694149,1617823694124,25,3
1617823694,164000,1617823694197,1617823694164,33,8
1617823694,204000,1617823694241,1617823694204,37,4
1617823694,245000,1617823694285,1617823694245,40,3
1617823694,285000,1617823694329,1617823694285,44,4
1617823694,326000,1617823694331,1617823694326,5,39
1617823694,366000,1617823694373,1617823694366,7,2
1617823694,407000,1617823694409,1617823694407,2,5
1617823694,447000,1617823694457,1617823694447,10,8
1617823694,488000,1617823694501,1617823694488,13,3
1617823694,528000,1617823694545,1617823694528,17,4
1617823694,569000,1617823694589,1617823694569,20,3
1617823694,609000,1617823694635,1617823694609,26,6
1617823694,65000,1617823694681,1617823694650,31,5
1617823694,69000,1617823694693,1617823694690,3,28
1617823694,731000,1617823694733,1617823694731,2,1
1617823694,771000,1617823694777,1617823694771,6,4
1617823694,812000,1617823694821,1617823694812,9,3
1617823694,856000,1617823694868,1617823694856,12,3
1617823694,896000,1617823694913,1617823694896,17,5
1617823694,937000,1617823694957,1617823694937,20,3
1617823694,977000,1617823695002,1617823694977,25,5
1617823695,018000,1617823695045,1617823695018,27,2
1617823695,058000,1617823695089,1617823695058,31,4
1617823695,099000,1617823695133,1617823695099,34,3
1617823695,14000,1617823695182,1617823695140,42,8
1617823695,18000,1617823695183,1617823695180,3,39
1617823695,221000,1617823695225,1617823695221,4,1
1617823695,261000,1617823695269,1617823695261,8,4
1617823695,302000,1617823695313,1617823695302,11,3
1617823695,342000,1617823695357,1617823695342,15,4
1617823695,383000,1617823695401,1617823695383,18,3
1617823695,423000,1617823695447,1617823695423,24,6
1617823695,464000,1617823695489,1617823695464,25,1
1617823695,504000,1617823695537,1617823695504,33,8
1617823695,545000,1617823695581,1617823695545,36,3
1617823695,585000,1617823695626,1617823695585,41,5
1617823695,626000,1617823695669,1617823695626,43,2
1617823695,666000,1617823695670,1617823695666,4,39
1617823695,707000,1617823695713,1617823695707,6,2
1617823695,747000,1617823695750,1617823695747,3,3
1617823695,788000,1617823695793,1617823695788,5,2
1617823695,828000,1617823695837,1617823695828,9,4
1617823695,869000,1617823695880,1617823695869,11,2
1617823695,91000,1617823695925,1617823695910,15,4
1617823695,95000,1617823695952,1617823695950,2,13
1617823695,99000,1617823695997,1617823695990,7,5
