s,us,chegada,envio,delay_ms,jitter_ms
1616391660,303478,1616391660479,1616391660303,176,0
1616391660,405474,1616391660483,1616391660405,78,98
1616391660,506474,1616391660523,1616391660506,17,61
1616391660,607474,1616391660629,1616391660607,22,5
1616391660,709474,1616391660731,1616391660709,22,0
1616391660,811474,1616391660833,1616391660811,22,0
1616391660,913474,1616391660935,1616391660913,22,0
1616391661,15474,1616391661035,1616391661015,20,2
1616391661,117474,1616391661139,1616391661117,22,2
1616391661,219474,1616391661241,1616391661219,22,0
1616391661,321474,1616391661343,1616391661321,22,0
1616391661,423474,1616391661445,1616391661423,22,0
1616391661,525474,1616391661546,1616391661525,21,1
1616391661,627474,1616391661648,1616391661627,21,0
1616391661,729474,1616391661075,1616391661729,0,21
1616391661,831474,1616391661852,1616391661831,21,21
1616391661,933474,1616391661954,1616391661933,21,0
1616391662,35474,1616391662056,1616391662035,21,0
1616391662,137474,1616391662155,1616391662137,18,3
1616391662,239474,1616391662026,1616391662239,0,18
1616391662,341474,1616391662359,1616391662341,18,18
1616391662,443474,1616391662462,1616391662443,19,1
1616391662,545474,1616391662566,1616391662545,21,2
1616391662,647474,1616391662669,1616391662647,22,1
1616391662,749474,1616391662768,1616391662749,19,3
1616391662,851474,1616391662876,1616391662851,25,6
1616391662,953474,1616391662975,1616391662953,22,3
1616391663,55474,1616391663074,1616391663055,19,3
1616391663,157474,1616391663178,1616391663157,21,2
1616391663,259474,1616391663028,1616391663259,0,21
1616391663,361474,1616391663382,1616391663361,21,21
1616391663,463474,1616391663484,1616391663463,21,0
1616391663,565474,1616391663585,1616391663565,20,1
1616391663,667474,1616391663688,1616391663667,21,1
1616391663,769474,1616391663079,1616391663769,0,21
1616391663,871474,1616391663892,1616391663871,21,21
1616391663,973474,1616391663994,1616391663973,21,0
1616391664,75474,1616391664096,1616391664075,21,0
1616391664,177474,1616391664198,1616391664177,21,0
1616391664,279474,1616391664303,1616391664279,24,3
1616391664,381474,1616391664402,1616391664381,21,3
1616391664,483474,1616391664504,1616391664483,21,0
1616391664,585474,1616391664606,1616391664585,21,0
1616391664,687474,1616391664708,1616391664687,21,0
1616391664,789474,1616391664809,1616391664789,20,1
1616391664,891474,1616391664912,1616391664891,21,1
1616391664,993474,1616391665014,1616391664993,21,0
1616391665,95474,1616391665116,1616391665095,21,0
1616391665,197474,1616391665218,1616391665197,21,0
1616391665,299474,1616391665032,1616391665299,0,21
1616391665,401474,1616391665422,1616391665401,21,21
1616391665,503474,1616391665523,1616391665503,20,1
1616391665,605474,1616391665626,1616391665605,21,1
1616391665,707474,1616391665728,1616391665707,21,0
1616391665,809474,1616391665831,1616391665809,22,1
1616391665,911474,1616391665932,1616391665911,21,1
1616391666,13474,1616391666034,1616391666013,21,0
1616391666,115474,1616391666136,1616391666115,21,0
1616391666,217474,1616391666238,1616391666217,21,0
1616391666,319474,1616391666034,1616391666319,0,21
1616391666,421474,1616391666442,1616391666421,21,21
1616391666,523474,1616391666544,1616391666523,21,0
1616391666,625474,1616391666646,1616391666625,21,0
1616391666,727474,1616391666748,1616391666727,21,0
1616391666,829474,1616391666085,1616391666829,0,21
1616391666,931474,1616391666952,1616391666931,21,21
1616391667,33474,1616391667054,1616391667033,21,0
1616391667,135474,1616391667156,1616391667135,21,0
1616391667,237474,1616391667258,1616391667237,21,0
1616391667,339474,1616391667361,1616391667339,22,1
1616391667,441474,1616391667462,1616391667441,21,1
1616391667,543474,1616391667564,1616391667543,21,0
1616391667,645474,1616391667666,1616391667645,21,0
1616391667,747474,1616391667768,1616391667747,21,0
1616391667,849474,1616391667087,1616391667849,0,21
1616391667,951474,1616391667972,1616391667951,21,21
1616391668,53474,1616391668074,1616391668053,21,0
1616391668,155474,1616391668176,1616391668155,21,0
1616391668,257474,1616391668275,1616391668257,18,3
1616391668,359474,1616391668385,1616391668359,26,8
1616391668,461474,1616391668482,1616391668461,21,5
1616391668,563474,1616391668584,1616391668563,21,0
1616391668,665474,1616391668686,1616391668665,21,0
1616391668,767474,1616391668788,1616391668767,21,0
1616391668,869474,1616391668891,1616391668869,22,1
1616391668,971474,1616391668992,1616391668971,21,1
1616391669,73474,1616391669094,1616391669073,21,0
1616391669,175474,1616391669196,1616391669175,21,0
1616391669,277474,1616391669299,1616391669277,22,1
1616391669,379474,1616391669004,1616391669379,0,22
1616391669,481474,1616391669502,1616391669481,21,21
1616391669,583474,1616391669604,1616391669583,21,0
1616391669,685474,1616391669706,1616391669685,21,0
1616391669,787474,1616391669808,1616391669787,21,0
1616391669,889474,1616391669091,1616391669889,0,21
