s,us,chegada,envio,delay_ms,jitter_ms
1617913140,086000,1617913140089,1617913140086,3,0
1617913140,147000,1617913140150,1617913140147,3,0
1617913140,207000,1617913140210,1617913140207,3,0
1617913140,268000,1617913140271,1617913140268,3,0
1617913140,328000,1617913140331,1617913140328,3,0
1617913140,389000,1617913140392,1617913140389,3,0
1617913140,45000,1617913140452,1617913140450,2,1
1617913140,51000,1617913140513,1617913140510,3,1
1617913140,571000,1617913140574,1617913140571,3,0
1617913140,631000,1617913140634,1617913140631,3,0
1617913140,692000,1617913140695,1617913140692,3,0
1617913140,753000,1617913140755,1617913140753,2,1
1617913140,813000,1617913140816,1617913140813,3,1
1617913140,874000,1617913140876,1617913140874,2,1
1617913140,934000,1617913140937,1617913140934,3,1
1617913140,995000,1617913140997,1617913140995,2,1
1617913141,055000,1617913141058,1617913141055,3,1
1617913141,116000,1617913141119,1617913141116,3,0
1617913141,176000,1617913141179,1617913141176,3,0
1617913141,237000,1617913141239,1617913141237,2,1
1617913141,297000,1617913141300,1617913141297,3,1
1617913141,358000,1617913141360,1617913141358,2,1
1617913141,418000,1617913141421,1617913141418,3,1
1617913141,479000,1617913141482,1617913141479,3,0
1617913141,539000,1617913141542,1617913141539,3,0
1617913141,6000,1617913141603,1617913141600,3,0
1617913141,661000,1617913141663,1617913141661,2,1
1617913141,721000,1617913141724,1617913141721,3,1
1617913141,782000,1617913141784,1617913141782,2,1
1617913141,842000,1617913141845,1617913141842,3,1
1617913141,903000,1617913141905,1617913141903,2,1
1617913141,963000,1617913141966,1617913141963,3,1
1617913142,024000,1617913142026,1617913142024,2,1
1617913142,084000,1617913142087,1617913142084,3,1
1617913142,145000,1617913142148,1617913142145,3,0
1617913142,205000,1617913142208,1617913142205,3,0
1617913142,266000,1617913142268,1617913142266,2,1
1617913142,326000,1617913142329,1617913142326,3,1
1617913142,387000,1617913142389,1617913142387,2,1
1617913142,447000,1617913142450,1617913142447,3,1
1617913142,508000,1617913142511,1617913142508,3,0
1617913142,569000,1617913142571,1617913142569,2,1
1617913142,629000,1617913142632,1617913142629,3,1
1617913142,69000,1617913142692,1617913142690,2,1
1617913142,75000,1617913142753,1617913142750,3,1
1617913142,811000,1617913142813,1617913142811,2,1
1617913142,871000,1617913142874,1617913142871,3,1
1617913142,932000,1617913142934,1617913142932,2,1
1617913142,992000,1617913142995,1617913142992,3,1
1617913143,053000,1617913143055,1617913143053,2,1
1617913143,113000,1617913143116,1617913143113,3,1
1617913143,174000,1617913143177,1617913143174,3,0
1617913143,235000,1617913143237,1617913143235,2,1
1617913143,295000,1617913143298,1617913143295,3,1
1617913143,356000,1617913143358,1617913143356,2,1
1617913143,416000,1617913143419,1617913143416,3,1
1617913143,477000,1617913143479,1617913143477,2,1
1617913143,537000,1617913143540,1617913143537,3,1
1617913143,598000,1617913143600,1617913143598,2,1
1617913143,658000,1617913143661,1617913143658,3,1
1617913143,719000,1617913143721,1617913143719,2,1
1617913143,779000,1617913143782,1617913143779,3,1
1617913143,84000,1617913143843,1617913143840,3,0
1617913143,9000,1617913143903,1617913143900,3,0
1617913143,961000,1617913143964,1617913143961,3,0
1617913144,022000,1617913144024,1617913144022,2,1
1617913144,082000,1617913144085,1617913144082,3,1
1617913144,143000,1617913144148,1617913144143,5,2
1617913144,203000,1617913144206,1617913144203,3,2
