s,us,chegada,envio,delay_ms,jitter_ms
1617907793,598000,1617907793612,1617907793598,14,0
1617907793,618000,1617907793620,1617907793618,2,12
1617907793,638000,1617907793642,1617907793638,4,2
1617907793,659000,1617907793662,1617907793659,3,1
1617907793,679000,1617907793682,1617907793679,3,0
1617907793,7000,1617907793704,1617907793700,4,1
1617907793,72000,1617907793723,1617907793720,3,1
1617907793,741000,1617907793744,1617907793741,3,0
1617907793,761000,1617907793764,1617907793761,3,0
1617907793,782000,1617907793785,1617907793782,3,0
1617907793,802000,1617907793805,1617907793802,3,0
1617907793,823000,1617907793826,1617907793823,3,0
1617907793,843000,1617907793846,1617907793843,3,0
1617907793,863000,1617907793866,1617907793863,3,0
1617907793,884000,1617907793887,1617907793884,3,0
1617907793,904000,1617907793906,1617907793904,2,1
1617907793,925000,1617907793926,1617907793925,1,1
1617907793,945000,1617907793948,1617907793945,3,2
1617907793,965000,1617907793967,1617907793965,2,1
1617907793,986000,1617907793989,1617907793986,3,1
1617907794,006000,1617907794009,1617907794006,3,0
1617907794,027000,1617907794029,1617907794027,2,1
1617907794,047000,1617907794051,1617907794047,4,2
1617907794,067000,1617907794070,1617907794067,3,1
1617907794,088000,1617907794091,1617907794088,3,0
1617907794,108000,1617907794112,1617907794108,4,1
1617907794,129000,1617907794131,1617907794129,2,2
1617907794,149000,1617907794152,1617907794149,3,1
1617907794,17000,1617907794173,1617907794170,3,0
1617907794,19000,1617907794193,1617907794190,3,0
1617907794,211000,1617907794214,1617907794211,3,0
1617907794,231000,1617907794235,1617907794231,4,1
1617907794,252000,1617907794253,1617907794252,1,3
1617907794,272000,1617907794276,1617907794272,4,3
1617907794,292000,1617907794296,1617907794292,4,0
1617907794,313000,1617907794316,1617907794313,3,1
1617907794,333000,1617907794336,1617907794333,3,0
1617907794,354000,1617907794358,1617907794354,4,1
1617907794,374000,1617907794377,1617907794374,3,1
1617907794,395000,1617907794397,1617907794395,2,1
1617907794,415000,1617907794419,1617907794415,4,2
1617907794,436000,1617907794439,1617907794436,3,1
1617907794,456000,1617907794458,1617907794456,2,1
1617907794,476000,1617907794480,1617907794476,4,2
1617907794,497000,1617907794500,1617907794497,3,1
1617907794,517000,1617907794520,1617907794517,3,0
1617907794,538000,1617907794541,1617907794538,3,0
1617907794,558000,1617907794561,1617907794558,3,0
1617907794,578000,1617907794581,1617907794578,3,0
1617907794,599000,1617907794602,1617907794599,3,0
1617907794,619000,1617907794622,1617907794619,3,0
1617907794,64000,1617907794643,1617907794640,3,0
1617907794,66000,1617907794663,1617907794660,3,0
1617907794,681000,1617907794683,1617907794681,2,1
1617907794,701000,1617907794704,1617907794701,3,1
1617907794,722000,1617907794724,1617907794722,2,1
1617907794,742000,1617907794745,1617907794742,3,1
1617907794,762000,1617907794765,1617907794762,3,0
1617907794,783000,1617907794786,1617907794783,3,0
1617907794,803000,1617907794806,1617907794803,3,0
