s,us,chegada,envio,delay_ms,jitter_ms
1618015817,605000,1618015817607,1618015817605,2,0
1618015817,625000,1618015817628,1618015817625,3,1
1618015817,645000,1618015817648,1618015817645,3,0
1618015817,665000,1618015817668,1618015817665,3,0
1618015817,686000,1618015817688,1618015817686,2,1
1618015817,707000,1618015817709,1618015817707,2,0
1618015817,727000,1618015817730,1618015817727,3,1
1618015817,748000,1618015817749,1618015817748,1,2
1618015817,768000,1618015817771,1618015817768,3,2
1618015817,788000,1618015817791,1618015817788,3,0
1618015817,809000,1618015817811,1618015817809,2,1
1618015817,829000,1618015817832,1618015817829,3,1
1618015817,85000,1618015817852,1618015817850,2,1
1618015817,87000,1618015817872,1618015817870,2,0
1618015817,89000,1618015817892,1618015817890,2,0
1618015817,91000,1618015817913,1618015817910,3,1
1618015817,93000,1618015817933,1618015817930,3,0
1618015817,951000,1618015817952,1618015817951,1,2
1618015817,971000,1618015817973,1618015817971,2,1
1618015817,991000,1618015817994,1618015817991,3,1
1618015818,011000,1618015818014,1618015818011,3,0
1618015818,032000,1618015818034,1618015818032,2,1
1618015818,052000,1618015818055,1618015818052,3,1
1618015818,073000,1618015818076,1618015818073,3,0
1618015818,094000,1618015818096,1618015818094,2,1
1618015818,114000,1618015818116,1618015818114,2,0
1618015818,134000,1618015818137,1618015818134,3,1
1618015818,155000,1618015818157,1618015818155,2,1
1618015818,176000,1618015818178,1618015818176,2,0
1618015818,196000,1618015818199,1618015818196,3,1
1618015818,217000,1618015818219,1618015818217,2,1
1618015818,237000,1618015818239,1618015818237,2,0
1618015818,257000,1618015818260,1618015818257,3,1
1618015818,277000,1618015818280,1618015818277,3,0
1618015818,297000,1618015818299,1618015818297,2,1
1618015818,318000,1618015818320,1618015818318,2,0
1618015818,338000,1618015818339,1618015818338,1,1
1618015818,358000,1618015818361,1618015818358,3,2
1618015818,379000,1618015818381,1618015818379,2,1
1618015818,399000,1618015818401,1618015818399,2,0
1618015818,419000,1618015818421,1618015818419,2,0
1618015818,439000,1618015818442,1618015818439,3,1
1618015818,46000,1618015818462,1618015818460,2,1
1618015818,481000,1618015818484,1618015818481,3,1
1618015818,501000,1618015818503,1618015818501,2,1
1618015818,521000,1618015818523,1618015818521,2,0
1618015818,541000,1618015818544,1618015818541,3,1
1618015818,562000,1618015818564,1618015818562,2,1
1618015818,582000,1618015818584,1618015818582,2,0
1618015818,602000,1618015818604,1618015818602,2,0
1618015818,622000,1618015818624,1618015818622,2,0
1618015818,643000,1618015818646,1618015818643,3,1
1618015818,663000,1618015818666,1618015818663,3,0
1618015818,684000,1618015818686,1618015818684,2,1
1618015818,705000,1618015818707,1618015818705,2,0
1618015818,726000,1618015818729,1618015818726,3,1
