s,us,chegada,envio,delay_ms,jitter_ms
1616391010,177478,1616391010296,1616391010177,119,0
1616391011,180474,1616391011314,1616391011180,134,15
1616391012,182474,1616391012239,1616391012182,57,77
1616391013,184474,1616391013265,1616391013184,81,24
1616391014,186474,1616391014208,1616391014186,22,59
1616391015,188474,1616391015311,1616391015188,123,101
1616391016,191474,1616391016232,1616391016191,41,82
1616391017,193474,1616391017257,1616391017193,64,23
1616391018,195474,1616391018028,1616391018195,0,64
1616391019,197474,1616391019307,1616391019197,110,110
1616391020,199474,1616391020329,1616391020199,130,20
1616391021,202474,1616391021025,1616391021202,0,130
1616391022,204474,1616391022274,1616391022204,70,70
1616391023,206474,1616391023604,1616391023206,398,328
1616391024,207474,1616391024322,1616391024207,115,283
1616391025,209474,1616391025346,1616391025209,137,22
1616391026,211474,1616391026268,1616391026211,57,80
1616391027,213474,1616391027291,1616391027213,78,21
1616391028,215474,1616391028312,1616391028215,97,19
1616391029,217474,1616391029338,1616391029217,121,24
1616391030,220474,1616391030261,1616391030220,41,80
1616391031,222474,1616391031286,1616391031222,64,23
1616391032,224474,1616391032311,1616391032224,87,23
1616391033,226474,1616391033333,1616391033226,107,20
1616391034,228474,1616391034358,1616391034228,130,23
1616391035,231474,1616391035278,1616391035231,47,83
1616391036,233474,1616391036303,1616391036233,70,23
1616391037,235474,1616391037327,1616391037235,92,22
1616391038,237474,1616391038351,1616391038237,114,22
1616391039,239474,1616391039683,1616391039239,444,330
1616391040,241474,1616391040294,1616391040241,53,391
1616391041,243474,1616391041032,1616391041243,0,53
1616391042,245474,1616391042345,1616391042245,100,100
1616391043,247478,1616391043367,1616391043247,120,20
1616391044,249474,1616391044286,1616391044249,37,83
1616391045,251474,1616391045314,1616391045251,63,26
1616391046,253474,1616391046336,1616391046253,83,20
1616391047,255474,1616391047363,1616391047255,108,25
1616391048,257474,1616391048387,1616391048257,130,22
1616391049,260474,1616391049308,1616391049260,48,82
1616391050,262474,1616391050333,1616391050262,71,23
1616391051,264474,1616391051356,1616391051264,92,21
1616391052,266474,1616391052038,1616391052266,0,92
1616391053,268474,1616391053405,1616391053268,137,137
1616391054,270474,1616391054325,1616391054270,55,82
1616391055,272474,1616391055035,1616391055272,0,55
1616391056,274472,1616391056374,1616391056274,100,100
1616391057,276476,1616391057398,1616391057276,122,22
1616391058,278473,1616391058319,1616391058278,41,81
1616391059,280472,1616391059343,1616391059280,63,22
1616391060,282473,1616391060368,1616391060282,86,23
1616391061,284472,1616391061391,1616391061284,107,21
1616391062,286473,1616391062416,1616391062286,130,23
1616391063,289473,1616391063338,1616391063289,49,81
1616391064,291473,1616391064036,1616391064291,0,49
1616391065,293473,1616391065386,1616391065293,93,93
1616391066,295473,1616391066041,1616391066295,0,93
1616391067,297473,1616391067434,1616391067297,137,137
1616391068,299473,1616391068354,1616391068299,55,82
1616391069,301473,1616391069377,1616391069301,76,21
