s,us,chegada,envio,delay_ms,jitter_ms
1616391843,542480,1616391843639,1616391843542,97,0
1616391843,644476,1616391843839,1616391843644,195,98
1616391843,745476,1616391844023,1616391843745,278,83
1616391843,846476,1616391844232,1616391843846,386,108
1616391843,946476,1616391844464,1616391843946,518,132
1616391844,47476,1616391844465,1616391844047,418,100
1616391844,147476,1616391844465,1616391844147,318,100
1616391844,247476,1616391844465,1616391844247,218,100
1616391844,347476,1616391844066,1616391844347,0,218
1616391844,448476,1616391844662,1616391844448,214,214
1616391844,549476,1616391845244,1616391844549,695,481
1616391844,650476,1616391845245,1616391844650,595,100
1616391844,751476,1616391845277,1616391844751,526,69
1616391844,852476,1616391845277,1616391844852,425,101
1616391844,953476,1616391845277,1616391844953,324,101
1616391845,53476,1616391845278,1616391845053,225,99
1616391845,153476,1616391845278,1616391845153,125,100
1616391845,253483,1616391845279,1616391845253,26,99
1616391845,355476,1616391845378,1616391845355,23,3
1616391845,458481,1616391845048,1616391845458,0,23
1616391845,560476,1616391845582,1616391845560,22,22
1616391845,663479,1616391845685,1616391845663,22,0
1616391845,765481,1616391845788,1616391845765,23,1
1616391845,868479,1616391845089,1616391845868,0,23
1616391845,970482,1616391845992,1616391845970,22,22
1616391846,72476,1616391846092,1616391846072,20,2
1616391846,175479,1616391846197,1616391846175,22,2
1616391846,277481,1616391846299,1616391846277,22,0
1616391846,380479,1616391846402,1616391846380,22,0
1616391846,482481,1616391846504,1616391846482,22,0
1616391846,584476,1616391846607,1616391846584,23,1
1616391846,687479,1616391846706,1616391846687,19,4
1616391846,789480,1616391846811,1616391846789,22,3
1616391846,892479,1616391846914,1616391846892,22,0
1616391846,994479,1616391847015,1616391846994,21,1
1616391847,96476,1616391847118,1616391847096,22,1
1616391847,199479,1616391847022,1616391847199,0,22
1616391847,301483,1616391847324,1616391847301,23,23
1616391847,404479,1616391847426,1616391847404,22,1
1616391847,506479,1616391847528,1616391847506,22,0
1616391847,608476,1616391847063,1616391847608,0,22
1616391847,711479,1616391847733,1616391847711,22,22
1616391847,813482,1616391847831,1616391847813,18,4
1616391847,916479,1616391847938,1616391847916,22,4
