s,us,chegada,envio,delay_ms,jitter_ms
1616392173,61488,1616392173166,1616392173061,105,0
1616392173,164483,1616392173018,1616392173164,0,105
1616392173,265484,1616392173286,1616392173265,21,21
1616392173,367483,1616392173389,1616392173367,22,1
1616392173,469484,1616392173491,1616392173469,22,0
1616392173,571483,1616392173593,1616392173571,22,0
1616392173,673484,1616392173695,1616392173673,22,0
1616392173,775484,1616392173795,1616392173775,20,2
1616392173,877484,1616392173899,1616392173877,22,2
1616392173,979484,1616392174001,1616392173979,22,0
1616392174,81484,1616392174001,1616392174081,0,22
1616392174,183484,1616392174204,1616392174183,21,21
1616392174,285483,1616392174307,1616392174285,22,1
1616392174,387483,1616392174409,1616392174387,22,0
1616392174,489483,1616392174051,1616392174489,0,22
1616392174,591483,1616392174061,1616392174591,0,0
1616392174,693483,1616392174715,1616392174693,22,22
1616392174,795484,1616392174817,1616392174795,22,0
1616392174,897483,1616392174919,1616392174897,22,0
1616392174,999484,1616392175021,1616392174999,22,0
1616392175,101483,1616392175119,1616392175101,18,4
1616392175,203484,1616392175225,1616392175203,22,4
1616392175,305484,1616392175328,1616392175305,23,1
1616392175,407483,1616392175429,1616392175407,22,1
1616392175,509483,1616392175531,1616392175509,22,0
1616392175,611484,1616392175633,1616392175611,22,0
1616392175,713483,1616392175735,1616392175713,22,0
1616392175,815483,1616392175837,1616392175815,22,0
1616392175,917484,1616392175939,1616392175917,22,0
1616392176,19483,1616392176004,1616392176019,0,22
1616392176,121484,1616392176143,1616392176121,22,22
1616392176,223484,1616392176244,1616392176223,21,1
1616392176,325483,1616392176347,1616392176325,22,1
1616392176,427484,1616392176449,1616392176427,22,0
1616392176,529483,1616392176549,1616392176529,20,2
1616392176,631484,1616392176653,1616392176631,22,2
1616392176,733484,1616392176756,1616392176733,23,1
1616392176,835484,1616392176855,1616392176835,20,3
1616392176,937484,1616392176958,1616392176937,21,1
1616392177,39483,1616392177059,1616392177039,20,1
1616392177,141483,1616392177162,1616392177141,21,1
1616392177,243483,1616392177264,1616392177243,21,0
1616392177,345483,1616392177366,1616392177345,21,0
1616392177,447484,1616392177468,1616392177447,21,0
1616392177,549483,1616392177057,1616392177549,0,21
1616392177,651483,1616392177672,1616392177651,21,21
1616392177,753483,1616392177774,1616392177753,21,0
1616392177,855484,1616392177876,1616392177855,21,0
1616392177,957483,1616392177979,1616392177957,22,1
1616392178,59483,1616392178008,1616392178059,0,22
1616392178,161484,1616392178182,1616392178161,21,21
1616392178,263483,1616392178282,1616392178263,19,2
1616392178,365483,1616392178385,1616392178365,20,1
1616392178,467483,1616392178489,1616392178467,22,2
1616392178,569484,1616392178059,1616392178569,0,22
1616392178,671483,1616392178692,1616392178671,21,21
1616392178,773487,1616392178794,1616392178773,21,0
1616392178,875487,1616392178896,1616392178875,21,0
1616392178,977490,1616392178999,1616392178977,22,1
1616392179,80487,1616392179101,1616392179080,21,1
1616392179,182487,1616392179203,1616392179182,21,0
1616392179,285487,1616392179306,1616392179285,21,0
1616392179,387487,1616392179408,1616392179387,21,0
1616392179,489485,1616392179051,1616392179489,0,21
1616392179,592487,1616392179613,1616392179592,21,21
1616392179,694487,1616392179715,1616392179694,21,0
1616392179,797487,1616392179818,1616392179797,21,0
1616392179,899487,1616392179092,1616392179899,0,21
1616392180,1484,1616392180021,1616392180001,20,20
1616392180,102483,1616392180123,1616392180102,21,1
1616392180,205483,1616392181152,1616392180205,947,926
1616392180,308484,1616392181159,1616392180308,851,96
1616392180,409484,1616392181016,1616392180409,607,244
1616392180,509483,1616392181016,1616392180509,507,100
1616392180,610488,1616392181161,1616392180610,551,44
1616392180,711483,1616392181161,1616392180711,450,101
1616392180,811483,1616392181161,1616392180811,350,100
1616392180,912484,1616392181162,1616392180912,250,100
1616392181,12483,1616392181357,1616392181012,345,95
1616392181,114483,1616392181358,1616392181114,244,101
